COUNTY,RPL_THEME1,STATE
Charleston,0.1081,SOUTH CAROLINA
Berkeley,0.0866,SOUTH CAROLINA
Charleston,0.2257,SOUTH CAROLINA
Beaufort,0.0158,SOUTH CAROLINA
Greenville,0.0286,SOUTH CAROLINA
Charleston,0.1117,SOUTH CAROLINA
York,0.1578,SOUTH CAROLINA
Lexington,0.1503,SOUTH CAROLINA
Charleston,0.0259,SOUTH CAROLINA
Charleston,0.0979,SOUTH CAROLINA
Charleston,0.0078,SOUTH CAROLINA
Lexington,0.1674,SOUTH CAROLINA
Lexington,0.1485,SOUTH CAROLINA
Beaufort,0.1531,SOUTH CAROLINA
Richland,0.1716,SOUTH CAROLINA
Lexington,0.1915,SOUTH CAROLINA
Beaufort,0.0405,SOUTH CAROLINA
Berkeley,0.1554,SOUTH CAROLINA
Beaufort,0.0723,SOUTH CAROLINA
Greenville,0.1332,SOUTH CAROLINA
Greenville,0.1564,SOUTH CAROLINA
Greenville,0.3924,SOUTH CAROLINA
Beaufort,0,SOUTH CAROLINA
Charleston,0.1426,SOUTH CAROLINA
Charleston,0.0255,SOUTH CAROLINA
Lancaster,0.0948,SOUTH CAROLINA
Lexington,0.1074,SOUTH CAROLINA
Aiken,0.048,SOUTH CAROLINA
York,0.1109,SOUTH CAROLINA
York,0.148,SOUTH CAROLINA
Greenville,0.1755,SOUTH CAROLINA
Charleston,0.0639,SOUTH CAROLINA
Charleston,0.2882,SOUTH CAROLINA
Charleston,0.0995,SOUTH CAROLINA
Greenville,0.1252,SOUTH CAROLINA
Charleston,0.1552,SOUTH CAROLINA
Charleston,0.2242,SOUTH CAROLINA
Charleston,0.0962,SOUTH CAROLINA
Lexington,0.0805,SOUTH CAROLINA
Richland,0.3251,SOUTH CAROLINA
Greenville,0.0276,SOUTH CAROLINA
Charleston,0.052,SOUTH CAROLINA
Dorchester,0.0997,SOUTH CAROLINA
Beaufort,0.0512,SOUTH CAROLINA
Berkeley,0.1085,SOUTH CAROLINA
Beaufort,0.0032,SOUTH CAROLINA
Georgetown,0.0387,SOUTH CAROLINA
Greenville,0.1259,SOUTH CAROLINA
Lexington,0.0682,SOUTH CAROLINA
Berkeley,0.113,SOUTH CAROLINA
Spartanburg,0.1731,SOUTH CAROLINA
Lexington,0.0358,SOUTH CAROLINA
Richland,0.0538,SOUTH CAROLINA
Beaufort,0.0489,SOUTH CAROLINA
Richland,0.1397,SOUTH CAROLINA
Oconee,0.2254,SOUTH CAROLINA
Aiken,0.1746,SOUTH CAROLINA
Lexington,0.0831,SOUTH CAROLINA
Lexington,0.2823,SOUTH CAROLINA
Horry,0.2492,SOUTH CAROLINA
Lexington,0.1127,SOUTH CAROLINA
Richland,0.2307,SOUTH CAROLINA
York,0.2251,SOUTH CAROLINA
Charleston,0.4755,SOUTH CAROLINA
Lexington,0.5248,SOUTH CAROLINA
Georgetown,0.163,SOUTH CAROLINA
Greenville,0.1952,SOUTH CAROLINA
Charleston,0.1017,SOUTH CAROLINA
Greenville,0.3996,SOUTH CAROLINA
Greenville,0.0574,SOUTH CAROLINA
Beaufort,0.1539,SOUTH CAROLINA
Dorchester,0.2524,SOUTH CAROLINA
Lexington,0.1225,SOUTH CAROLINA
Charleston,0.1452,SOUTH CAROLINA
Charleston,0.1537,SOUTH CAROLINA
Greenville,0.2152,SOUTH CAROLINA
York,0.2052,SOUTH CAROLINA
Richland,0.3882,SOUTH CAROLINA
Anderson,0.109,SOUTH CAROLINA
York,0.1086,SOUTH CAROLINA
Charleston,0.0858,SOUTH CAROLINA
Horry,0.0583,SOUTH CAROLINA
Berkeley,0.2635,SOUTH CAROLINA
Beaufort,0.2789,SOUTH CAROLINA
Kershaw,0.2709,SOUTH CAROLINA
Lexington,0.1163,SOUTH CAROLINA
Lexington,0.0565,SOUTH CAROLINA
Beaufort,0.1485,SOUTH CAROLINA
Greenville,0.2259,SOUTH CAROLINA
Pickens,0.9733,SOUTH CAROLINA
Charleston,0.3477,SOUTH CAROLINA
Horry,0.2412,SOUTH CAROLINA
Horry,0.2171,SOUTH CAROLINA
Greenville,0.1746,SOUTH CAROLINA
Greenville,0.3085,SOUTH CAROLINA
Berkeley,0.3185,SOUTH CAROLINA
Florence,0.2863,SOUTH CAROLINA
Charleston,0.1294,SOUTH CAROLINA
Greenville,0.0608,SOUTH CAROLINA
Horry,0.2454,SOUTH CAROLINA
Greenville,0.2669,SOUTH CAROLINA
Greenville,0.254,SOUTH CAROLINA
Anderson,0.4993,SOUTH CAROLINA
Greenville,0.2128,SOUTH CAROLINA
Beaufort,0.1626,SOUTH CAROLINA
Spartanburg,0.4266,SOUTH CAROLINA
Lancaster,0.1895,SOUTH CAROLINA
Richland,0.5237,SOUTH CAROLINA
York,0.1702,SOUTH CAROLINA
Charleston,0.1072,SOUTH CAROLINA
Charleston,0.3236,SOUTH CAROLINA
Richland,0.2532,SOUTH CAROLINA
York,0.4394,SOUTH CAROLINA
Greenville,0.2815,SOUTH CAROLINA
Greenville,0.1634,SOUTH CAROLINA
Greenville,0.346,SOUTH CAROLINA
Anderson,0.2942,SOUTH CAROLINA
Charleston,0.2778,SOUTH CAROLINA
Richland,0.2993,SOUTH CAROLINA
Anderson,0.3623,SOUTH CAROLINA
Beaufort,0.1278,SOUTH CAROLINA
Lexington,0.1761,SOUTH CAROLINA
Anderson,0.4079,SOUTH CAROLINA
Lexington,0.1463,SOUTH CAROLINA
Anderson,0.2164,SOUTH CAROLINA
York,0.0895,SOUTH CAROLINA
Sumter,0.323,SOUTH CAROLINA
Richland,0.2968,SOUTH CAROLINA
Cherokee,0.3504,SOUTH CAROLINA
Dorchester,0.2071,SOUTH CAROLINA
Spartanburg,0.184,SOUTH CAROLINA
Lexington,0.4028,SOUTH CAROLINA
Richland,0.234,SOUTH CAROLINA
Lexington,0.3887,SOUTH CAROLINA
Greenville,0.1857,SOUTH CAROLINA
Horry,0.1918,SOUTH CAROLINA
Horry,0.4594,SOUTH CAROLINA
Oconee,0.217,SOUTH CAROLINA
Berkeley,0.3009,SOUTH CAROLINA
Horry,0.1717,SOUTH CAROLINA
Berkeley,0.2031,SOUTH CAROLINA
Lexington,0.4082,SOUTH CAROLINA
Charleston,0.2547,SOUTH CAROLINA
Richland,0.4946,SOUTH CAROLINA
Greenville,0.1991,SOUTH CAROLINA
Berkeley,0.2933,SOUTH CAROLINA
Aiken,0.2795,SOUTH CAROLINA
Lexington,0.4032,SOUTH CAROLINA
Richland,0.1705,SOUTH CAROLINA
Spartanburg,0.1859,SOUTH CAROLINA
Spartanburg,0.4206,SOUTH CAROLINA
Greenville,0.2514,SOUTH CAROLINA
Lexington,0.5565,SOUTH CAROLINA
Charleston,0.4074,SOUTH CAROLINA
Horry,0.221,SOUTH CAROLINA
York,0.4225,SOUTH CAROLINA
Lancaster,0.5594,SOUTH CAROLINA
York,0.227,SOUTH CAROLINA
Spartanburg,0.4197,SOUTH CAROLINA
Charleston,0.3522,SOUTH CAROLINA
Aiken,0.1619,SOUTH CAROLINA
Greenville,0.3135,SOUTH CAROLINA
Greenville,0.1737,SOUTH CAROLINA
Richland,0.3093,SOUTH CAROLINA
York,0.3806,SOUTH CAROLINA
Richland,0.2432,SOUTH CAROLINA
Horry,0.3206,SOUTH CAROLINA
Horry,0.3046,SOUTH CAROLINA
Greenville,0.1916,SOUTH CAROLINA
Lexington,0.2669,SOUTH CAROLINA
Sumter,0.3907,SOUTH CAROLINA
Pickens,0.4385,SOUTH CAROLINA
Richland,0.1293,SOUTH CAROLINA
Richland,0.1565,SOUTH CAROLINA
Lexington,0.3043,SOUTH CAROLINA
Pickens,0.212,SOUTH CAROLINA
Horry,0.4579,SOUTH CAROLINA
Charleston,0.0972,SOUTH CAROLINA
Georgetown,0.2361,SOUTH CAROLINA
Spartanburg,0.4607,SOUTH CAROLINA
York,0.3364,SOUTH CAROLINA
Lexington,0.3578,SOUTH CAROLINA
Lexington,0.1678,SOUTH CAROLINA
Charleston,0.3525,SOUTH CAROLINA
Horry,0.5599,SOUTH CAROLINA
Saluda,0.4425,SOUTH CAROLINA
Dorchester,0.2584,SOUTH CAROLINA
Richland,0.1979,SOUTH CAROLINA
Anderson,0.4118,SOUTH CAROLINA
Greenville,0.4868,SOUTH CAROLINA
Aiken,0.0807,SOUTH CAROLINA
Kershaw,0.3964,SOUTH CAROLINA
Kershaw,0.5487,SOUTH CAROLINA
Georgetown,0.5954,SOUTH CAROLINA
Greenville,0.3569,SOUTH CAROLINA
Charleston,0.5961,SOUTH CAROLINA
Beaufort,0.4122,SOUTH CAROLINA
Charleston,0.0541,SOUTH CAROLINA
Lexington,0.3634,SOUTH CAROLINA
Anderson,0.4285,SOUTH CAROLINA
Horry,0.4546,SOUTH CAROLINA
Pickens,0.4968,SOUTH CAROLINA
Anderson,0.2879,SOUTH CAROLINA
Beaufort,0.3478,SOUTH CAROLINA
Beaufort,0.2683,SOUTH CAROLINA
Florence,0.4031,SOUTH CAROLINA
Richland,0.4206,SOUTH CAROLINA
Charleston,0.2739,SOUTH CAROLINA
Berkeley,0.2312,SOUTH CAROLINA
Greenville,0.2368,SOUTH CAROLINA
Lexington,0.4758,SOUTH CAROLINA
Anderson,0.4587,SOUTH CAROLINA
Greenville,0.5258,SOUTH CAROLINA
Florence,0.3691,SOUTH CAROLINA
Greenville,0.4086,SOUTH CAROLINA
Laurens,0.3797,SOUTH CAROLINA
York,0.5968,SOUTH CAROLINA
Lexington,0.3978,SOUTH CAROLINA
Spartanburg,0.4432,SOUTH CAROLINA
Pickens,0.3439,SOUTH CAROLINA
Colleton,0.585,SOUTH CAROLINA
Spartanburg,0.2662,SOUTH CAROLINA
Dorchester,0.4642,SOUTH CAROLINA
Charleston,0.3658,SOUTH CAROLINA
Greenville,0.3356,SOUTH CAROLINA
Charleston,0.5702,SOUTH CAROLINA
Spartanburg,0.1746,SOUTH CAROLINA
Chester,0.5331,SOUTH CAROLINA
Aiken,0.3414,SOUTH CAROLINA
Lexington,0.659,SOUTH CAROLINA
Pickens,0.5908,SOUTH CAROLINA
York,0.1475,SOUTH CAROLINA
Pickens,0.2624,SOUTH CAROLINA
Richland,0.3621,SOUTH CAROLINA
Dorchester,0.4082,SOUTH CAROLINA
Spartanburg,0.3322,SOUTH CAROLINA
Dorchester,0.2365,SOUTH CAROLINA
York,0.3479,SOUTH CAROLINA
Charleston,0.1345,SOUTH CAROLINA
Florence,0.3461,SOUTH CAROLINA
Dorchester,0.5427,SOUTH CAROLINA
Greenville,0.2342,SOUTH CAROLINA
Aiken,0.4282,SOUTH CAROLINA
Charleston,0.3784,SOUTH CAROLINA
Spartanburg,0.5172,SOUTH CAROLINA
Greenville,0.3627,SOUTH CAROLINA
Oconee,0.3441,SOUTH CAROLINA
Spartanburg,0.2274,SOUTH CAROLINA
York,0.2507,SOUTH CAROLINA
Dorchester,0.5447,SOUTH CAROLINA
Lexington,0.082,SOUTH CAROLINA
Kershaw,0.5008,SOUTH CAROLINA
Spartanburg,0.6823,SOUTH CAROLINA
Pickens,0.4319,SOUTH CAROLINA
Richland,0.1258,SOUTH CAROLINA
Anderson,0.6006,SOUTH CAROLINA
Pickens,0.4828,SOUTH CAROLINA
Spartanburg,0.4962,SOUTH CAROLINA
Horry,0.3866,SOUTH CAROLINA
Lexington,0.3091,SOUTH CAROLINA
Newberry,0.4216,SOUTH CAROLINA
Greenville,0.4422,SOUTH CAROLINA
Laurens,0.6341,SOUTH CAROLINA
Horry,0.3849,SOUTH CAROLINA
Greenville,0.2481,SOUTH CAROLINA
Greenville,0.3422,SOUTH CAROLINA
Spartanburg,0.3055,SOUTH CAROLINA
Horry,0.6159,SOUTH CAROLINA
Kershaw,0.4898,SOUTH CAROLINA
Greenville,0.3607,SOUTH CAROLINA
Greenville,0.1386,SOUTH CAROLINA
Pickens,0.4103,SOUTH CAROLINA
Jasper,0.4212,SOUTH CAROLINA
Horry,0.2209,SOUTH CAROLINA
Lexington,0.479,SOUTH CAROLINA
Greenwood,0.5232,SOUTH CAROLINA
Berkeley,0.5962,SOUTH CAROLINA
Charleston,0.3021,SOUTH CAROLINA
Sumter,0.4314,SOUTH CAROLINA
Horry,0.4009,SOUTH CAROLINA
Berkeley,0.5249,SOUTH CAROLINA
McCormick,0.5748,SOUTH CAROLINA
Oconee,0.4086,SOUTH CAROLINA
Greenville,0.4666,SOUTH CAROLINA
Edgefield,0.2983,SOUTH CAROLINA
Greenville,0.6562,SOUTH CAROLINA
Horry,0.448,SOUTH CAROLINA
Georgetown,0.2821,SOUTH CAROLINA
Lexington,0.4432,SOUTH CAROLINA
Anderson,0.4133,SOUTH CAROLINA
Charleston,0.7447,SOUTH CAROLINA
York,0.629,SOUTH CAROLINA
Horry,0.2508,SOUTH CAROLINA
Lexington,0.4493,SOUTH CAROLINA
Newberry,0.4486,SOUTH CAROLINA
Pickens,0.2291,SOUTH CAROLINA
Greenville,0.4882,SOUTH CAROLINA
Spartanburg,0.5816,SOUTH CAROLINA
Beaufort,0.3235,SOUTH CAROLINA
Florence,0.4252,SOUTH CAROLINA
Horry,0.401,SOUTH CAROLINA
Berkeley,0.6719,SOUTH CAROLINA
York,0.5396,SOUTH CAROLINA
Richland,0.3977,SOUTH CAROLINA
Anderson,0.3486,SOUTH CAROLINA
Richland,0.378,SOUTH CAROLINA
Anderson,0.6768,SOUTH CAROLINA
Richland,0.4101,SOUTH CAROLINA
Spartanburg,0.4838,SOUTH CAROLINA
Horry,0.3481,SOUTH CAROLINA
Aiken,0.4724,SOUTH CAROLINA
Horry,0.573,SOUTH CAROLINA
Horry,0.5918,SOUTH CAROLINA
Pickens,0.8224,SOUTH CAROLINA
Clarendon,0.5648,SOUTH CAROLINA
York,0.6502,SOUTH CAROLINA
Charleston,0.4916,SOUTH CAROLINA
Greenville,0.6298,SOUTH CAROLINA
York,0.591,SOUTH CAROLINA
Chester,0.55,SOUTH CAROLINA
Beaufort,0.619,SOUTH CAROLINA
Lexington,0.4421,SOUTH CAROLINA
Dorchester,0.4487,SOUTH CAROLINA
Richland,0.5818,SOUTH CAROLINA
Horry,0.4285,SOUTH CAROLINA
Florence,0.3513,SOUTH CAROLINA
Greenville,0.3123,SOUTH CAROLINA
Berkeley,0.6242,SOUTH CAROLINA
Colleton,0.6664,SOUTH CAROLINA
Greenwood,0.735,SOUTH CAROLINA
Horry,0.4785,SOUTH CAROLINA
Beaufort,0.4274,SOUTH CAROLINA
Clarendon,0.6481,SOUTH CAROLINA
Horry,0.4423,SOUTH CAROLINA
Oconee,0.4685,SOUTH CAROLINA
Beaufort,0.2268,SOUTH CAROLINA
Sumter,0.5031,SOUTH CAROLINA
Spartanburg,0.3976,SOUTH CAROLINA
Beaufort,0.4956,SOUTH CAROLINA
Greenville,0.4222,SOUTH CAROLINA
Berkeley,0.4055,SOUTH CAROLINA
York,0.6412,SOUTH CAROLINA
Berkeley,0.4144,SOUTH CAROLINA
Orangeburg,0.3567,SOUTH CAROLINA
Spartanburg,0.5415,SOUTH CAROLINA
Cherokee,0.6429,SOUTH CAROLINA
Horry,0.5073,SOUTH CAROLINA
York,0.4205,SOUTH CAROLINA
Greenwood,0.6778,SOUTH CAROLINA
Union,0.5668,SOUTH CAROLINA
Horry,0.6855,SOUTH CAROLINA
Charleston,0.269,SOUTH CAROLINA
Cherokee,0.7174,SOUTH CAROLINA
Berkeley,0.7172,SOUTH CAROLINA
Horry,0.6124,SOUTH CAROLINA
Kershaw,0.7375,SOUTH CAROLINA
Horry,0.6174,SOUTH CAROLINA
Greenville,0.1674,SOUTH CAROLINA
Dorchester,0.3955,SOUTH CAROLINA
York,0.7002,SOUTH CAROLINA
Dorchester,0.5831,SOUTH CAROLINA
Greenville,0.6033,SOUTH CAROLINA
Anderson,0.2769,SOUTH CAROLINA
Richland,0.5109,SOUTH CAROLINA
Charleston,0.4247,SOUTH CAROLINA
Spartanburg,0.4634,SOUTH CAROLINA
Greenville,0.6354,SOUTH CAROLINA
Berkeley,0.5509,SOUTH CAROLINA
Berkeley,0.5827,SOUTH CAROLINA
Allendale,0.5807,SOUTH CAROLINA
Spartanburg,0.4138,SOUTH CAROLINA
Horry,0.4275,SOUTH CAROLINA
Lexington,0.5482,SOUTH CAROLINA
Richland,0.4667,SOUTH CAROLINA
Berkeley,0.5686,SOUTH CAROLINA
Richland,0.323,SOUTH CAROLINA
Greenville,0.4836,SOUTH CAROLINA
Anderson,0.6039,SOUTH CAROLINA
Pickens,0.5878,SOUTH CAROLINA
Chester,0.5913,SOUTH CAROLINA
Richland,0.3833,SOUTH CAROLINA
Lexington,0.678,SOUTH CAROLINA
Aiken,0.6657,SOUTH CAROLINA
Darlington,0.4445,SOUTH CAROLINA
Dorchester,0.4322,SOUTH CAROLINA
Horry,0.7097,SOUTH CAROLINA
Lancaster,0.4618,SOUTH CAROLINA
Anderson,0.3187,SOUTH CAROLINA
Pickens,0.714,SOUTH CAROLINA
Florence,0.4788,SOUTH CAROLINA
Greenwood,0.2292,SOUTH CAROLINA
Hampton,0.649,SOUTH CAROLINA
Dorchester,0.5315,SOUTH CAROLINA
Richland,0.6906,SOUTH CAROLINA
Florence,0.3406,SOUTH CAROLINA
Berkeley,0.4732,SOUTH CAROLINA
Pickens,0.7856,SOUTH CAROLINA
Florence,0.496,SOUTH CAROLINA
Richland,0.701,SOUTH CAROLINA
Richland,0.6487,SOUTH CAROLINA
Calhoun,0.4978,SOUTH CAROLINA
Greenville,0.4219,SOUTH CAROLINA
Charleston,0.8012,SOUTH CAROLINA
Aiken,0.8301,SOUTH CAROLINA
Berkeley,0.6584,SOUTH CAROLINA
Horry,0.6846,SOUTH CAROLINA
Aiken,0.6007,SOUTH CAROLINA
Berkeley,0.4932,SOUTH CAROLINA
Richland,0.2978,SOUTH CAROLINA
Orangeburg,0.6706,SOUTH CAROLINA
Horry,0.4878,SOUTH CAROLINA
Horry,0.5193,SOUTH CAROLINA
Richland,0.4675,SOUTH CAROLINA
Dorchester,0.7217,SOUTH CAROLINA
Aiken,0.685,SOUTH CAROLINA
Horry,0.497,SOUTH CAROLINA
Florence,0.4986,SOUTH CAROLINA
Horry,0.5245,SOUTH CAROLINA
Lexington,0.775,SOUTH CAROLINA
Horry,0.7469,SOUTH CAROLINA
Aiken,0.7646,SOUTH CAROLINA
Beaufort,0.4181,SOUTH CAROLINA
York,0.4448,SOUTH CAROLINA
Laurens,0.7478,SOUTH CAROLINA
Lancaster,0.7477,SOUTH CAROLINA
Beaufort,0.6068,SOUTH CAROLINA
York,0.7636,SOUTH CAROLINA
Berkeley,0.7127,SOUTH CAROLINA
Horry,0.4375,SOUTH CAROLINA
Lancaster,0.3172,SOUTH CAROLINA
Georgetown,0.395,SOUTH CAROLINA
Horry,0.5205,SOUTH CAROLINA
Richland,0.4698,SOUTH CAROLINA
Greenville,0.1496,SOUTH CAROLINA
Richland,0.5299,SOUTH CAROLINA
Aiken,0.7069,SOUTH CAROLINA
Richland,0.8667,SOUTH CAROLINA
Greenville,0.6858,SOUTH CAROLINA
Kershaw,0.7576,SOUTH CAROLINA
Beaufort,0.4478,SOUTH CAROLINA
Spartanburg,0.3941,SOUTH CAROLINA
Cherokee,0.8088,SOUTH CAROLINA
Greenville,0.494,SOUTH CAROLINA
Horry,0.3921,SOUTH CAROLINA
York,0.7544,SOUTH CAROLINA
Beaufort,0.3212,SOUTH CAROLINA
Richland,0.3142,SOUTH CAROLINA
Pickens,0.5928,SOUTH CAROLINA
Anderson,0.4458,SOUTH CAROLINA
Beaufort,0.5543,SOUTH CAROLINA
Kershaw,0.5125,SOUTH CAROLINA
Lexington,0.398,SOUTH CAROLINA
Oconee,0.2046,SOUTH CAROLINA
Colleton,0.6909,SOUTH CAROLINA
Abbeville,0.7531,SOUTH CAROLINA
Spartanburg,0.5565,SOUTH CAROLINA
Greenville,0.6197,SOUTH CAROLINA
Edgefield,0.5269,SOUTH CAROLINA
Kershaw,0.7805,SOUTH CAROLINA
Horry,0.4093,SOUTH CAROLINA
Richland,0.3695,SOUTH CAROLINA
Lexington,0.5331,SOUTH CAROLINA
Lee,0.7554,SOUTH CAROLINA
York,0.6836,SOUTH CAROLINA
Lexington,0.852,SOUTH CAROLINA
Horry,0.4354,SOUTH CAROLINA
Spartanburg,0.663,SOUTH CAROLINA
Chester,0.7467,SOUTH CAROLINA
Spartanburg,0.4101,SOUTH CAROLINA
Richland,0.5293,SOUTH CAROLINA
Dorchester,0.5441,SOUTH CAROLINA
Berkeley,0.4552,SOUTH CAROLINA
Greenville,0.4171,SOUTH CAROLINA
Richland,0.36,SOUTH CAROLINA
Spartanburg,0.2625,SOUTH CAROLINA
Lancaster,0.6141,SOUTH CAROLINA
Charleston,0.5386,SOUTH CAROLINA
Orangeburg,0.705,SOUTH CAROLINA
Marion,0.8416,SOUTH CAROLINA
Sumter,0.6622,SOUTH CAROLINA
Aiken,0.6559,SOUTH CAROLINA
Horry,0.5182,SOUTH CAROLINA
Pickens,0.7038,SOUTH CAROLINA
Beaufort,0.484,SOUTH CAROLINA
Greenville,0.6695,SOUTH CAROLINA
Orangeburg,0.6215,SOUTH CAROLINA
Beaufort,0.3992,SOUTH CAROLINA
Newberry,0.6923,SOUTH CAROLINA
Lexington,0.6805,SOUTH CAROLINA
Anderson,0.627,SOUTH CAROLINA
Anderson,0.5585,SOUTH CAROLINA
Florence,0.7859,SOUTH CAROLINA
Charleston,0.5391,SOUTH CAROLINA
Greenville,0.5459,SOUTH CAROLINA
Orangeburg,0.7997,SOUTH CAROLINA
Richland,0.6138,SOUTH CAROLINA
Richland,0.8126,SOUTH CAROLINA
Charleston,0.7012,SOUTH CAROLINA
Aiken,0.7209,SOUTH CAROLINA
Berkeley,0.3411,SOUTH CAROLINA
Berkeley,0.7419,SOUTH CAROLINA
Greenville,0.4863,SOUTH CAROLINA
Spartanburg,0.3908,SOUTH CAROLINA
Lee,0.7857,SOUTH CAROLINA
Greenville,0.2298,SOUTH CAROLINA
Richland,0.6941,SOUTH CAROLINA
Barnwell,0.7371,SOUTH CAROLINA
Laurens,0.6754,SOUTH CAROLINA
Kershaw,0.4766,SOUTH CAROLINA
Richland,0.76,SOUTH CAROLINA
Spartanburg,0.5674,SOUTH CAROLINA
Spartanburg,0.5546,SOUTH CAROLINA
Colleton,0.5939,SOUTH CAROLINA
Greenville,0.5232,SOUTH CAROLINA
Spartanburg,0.5685,SOUTH CAROLINA
Berkeley,0.7211,SOUTH CAROLINA
Orangeburg,0.704,SOUTH CAROLINA
Sumter,0.65,SOUTH CAROLINA
Horry,0.6485,SOUTH CAROLINA
Pickens,0.6503,SOUTH CAROLINA
Union,0.6188,SOUTH CAROLINA
Spartanburg,0.5415,SOUTH CAROLINA
York,0.6398,SOUTH CAROLINA
Aiken,0.485,SOUTH CAROLINA
Cherokee,0.7322,SOUTH CAROLINA
Laurens,0.8675,SOUTH CAROLINA
Horry,0.6682,SOUTH CAROLINA
Beaufort,0.5087,SOUTH CAROLINA
Charleston,0.6479,SOUTH CAROLINA
Pickens,0.7912,SOUTH CAROLINA
Fairfield,0.6153,SOUTH CAROLINA
Cherokee,0.7806,SOUTH CAROLINA
Newberry,0.6234,SOUTH CAROLINA
Spartanburg,0.6095,SOUTH CAROLINA
Charleston,0.5402,SOUTH CAROLINA
Spartanburg,0.5122,SOUTH CAROLINA
Fairfield,0.729,SOUTH CAROLINA
York,0.5826,SOUTH CAROLINA
Horry,0.6728,SOUTH CAROLINA
Lexington,0.6653,SOUTH CAROLINA
Horry,0.6423,SOUTH CAROLINA
Calhoun,0.6945,SOUTH CAROLINA
Bamberg,0.7567,SOUTH CAROLINA
Chester,0.758,SOUTH CAROLINA
Chester,0.833,SOUTH CAROLINA
Beaufort,0.6116,SOUTH CAROLINA
Union,0.6547,SOUTH CAROLINA
Richland,0.4795,SOUTH CAROLINA
Laurens,0.8177,SOUTH CAROLINA
Horry,0.7053,SOUTH CAROLINA
Oconee,0.7217,SOUTH CAROLINA
Greenville,0.6031,SOUTH CAROLINA
Greenwood,0.4341,SOUTH CAROLINA
Greenville,0.6427,SOUTH CAROLINA
Aiken,0.5183,SOUTH CAROLINA
Clarendon,0.7258,SOUTH CAROLINA
Anderson,0.7847,SOUTH CAROLINA
Pickens,0.4231,SOUTH CAROLINA
Spartanburg,0.6138,SOUTH CAROLINA
Horry,0.8497,SOUTH CAROLINA
Anderson,0.796,SOUTH CAROLINA
Greenville,0.7792,SOUTH CAROLINA
Laurens,0.5925,SOUTH CAROLINA
Greenwood,0.5671,SOUTH CAROLINA
Horry,0.7884,SOUTH CAROLINA
York,0.5518,SOUTH CAROLINA
Cherokee,0.8601,SOUTH CAROLINA
Greenville,0.6343,SOUTH CAROLINA
Georgetown,0.7036,SOUTH CAROLINA
Charleston,0.8087,SOUTH CAROLINA
Lexington,0.2341,SOUTH CAROLINA
Lexington,0.579,SOUTH CAROLINA
Pickens,0.571,SOUTH CAROLINA
Pickens,0.8216,SOUTH CAROLINA
Charleston,0.6707,SOUTH CAROLINA
Richland,0.5689,SOUTH CAROLINA
Orangeburg,0.8956,SOUTH CAROLINA
Horry,0.8284,SOUTH CAROLINA
Charleston,0.6807,SOUTH CAROLINA
Barnwell,0.4873,SOUTH CAROLINA
Hampton,0.914,SOUTH CAROLINA
Oconee,0.6669,SOUTH CAROLINA
Lexington,0.6727,SOUTH CAROLINA
Abbeville,0.6587,SOUTH CAROLINA
Greenwood,0.697,SOUTH CAROLINA
Horry,0.6962,SOUTH CAROLINA
Berkeley,0.7197,SOUTH CAROLINA
Edgefield,0.6307,SOUTH CAROLINA
Aiken,0.7759,SOUTH CAROLINA
York,0.6144,SOUTH CAROLINA
York,0.7272,SOUTH CAROLINA
Cherokee,0.8167,SOUTH CAROLINA
Horry,0.7848,SOUTH CAROLINA
Darlington,0.7671,SOUTH CAROLINA
Lexington,0.6941,SOUTH CAROLINA
Greenwood,0.8415,SOUTH CAROLINA
Anderson,0.7544,SOUTH CAROLINA
Spartanburg,0.4783,SOUTH CAROLINA
York,0.4435,SOUTH CAROLINA
Dorchester,0.7062,SOUTH CAROLINA
Laurens,0.8441,SOUTH CAROLINA
Charleston,0.9365,SOUTH CAROLINA
Colleton,0.7224,SOUTH CAROLINA
Williamsburg,0.911,SOUTH CAROLINA
Fairfield,0.7133,SOUTH CAROLINA
Berkeley,0.6662,SOUTH CAROLINA
Lexington,0.6336,SOUTH CAROLINA
Sumter,0.6924,SOUTH CAROLINA
Richland,0.6001,SOUTH CAROLINA
Charleston,0.778,SOUTH CAROLINA
Greenville,0.668,SOUTH CAROLINA
Colleton,0.8621,SOUTH CAROLINA
Lexington,0.7292,SOUTH CAROLINA
Oconee,0.66,SOUTH CAROLINA
Union,0.6037,SOUTH CAROLINA
Berkeley,0.4842,SOUTH CAROLINA
Lexington,0.689,SOUTH CAROLINA
McCormick,0.7444,SOUTH CAROLINA
Greenville,0.5252,SOUTH CAROLINA
Lexington,0.2817,SOUTH CAROLINA
Spartanburg,0.5433,SOUTH CAROLINA
Florence,0.7575,SOUTH CAROLINA
Horry,0.6836,SOUTH CAROLINA
Spartanburg,0.7862,SOUTH CAROLINA
Newberry,0.7187,SOUTH CAROLINA
York,0.7107,SOUTH CAROLINA
Richland,0.7043,SOUTH CAROLINA
Spartanburg,0.68,SOUTH CAROLINA
Horry,0.5858,SOUTH CAROLINA
Berkeley,0.5992,SOUTH CAROLINA
Berkeley,0.7029,SOUTH CAROLINA
Anderson,0.7297,SOUTH CAROLINA
Williamsburg,0.7698,SOUTH CAROLINA
Pickens,0.8496,SOUTH CAROLINA
Lexington,0.8858,SOUTH CAROLINA
Berkeley,0.7966,SOUTH CAROLINA
Dorchester,0.5764,SOUTH CAROLINA
Richland,0.8518,SOUTH CAROLINA
