COUNTY,RPL_THEME1,STATE
SANTA FE,0.061,NEW MEXICO
BERNALILLO,0.02,NEW MEXICO
BERNALILLO,0.1785,NEW MEXICO
LOS ALAMOS,0.0412,NEW MEXICO
BERNALILLO,0.0418,NEW MEXICO
SANDOVAL,0.1248,NEW MEXICO
BERNALILLO,0.0108,NEW MEXICO
SANTA FE,0.084,NEW MEXICO
LOS ALAMOS,0.0196,NEW MEXICO
BERNALILLO,0.0644,NEW MEXICO
BERNALILLO,0.2402,NEW MEXICO
SANTA FE,0.0864,NEW MEXICO
SANTA FE,0.1531,NEW MEXICO
SANTA FE,0.2435,NEW MEXICO
BERNALILLO,0.2074,NEW MEXICO
BERNALILLO,0.1627,NEW MEXICO
BERNALILLO,0.2117,NEW MEXICO
SANTA FE,0.3253,NEW MEXICO
BERNALILLO,0.2098,NEW MEXICO
BERNALILLO,0.3461,NEW MEXICO
BERNALILLO,0.1974,NEW MEXICO
SANDOVAL,0.1958,NEW MEXICO
BERNALILLO,0.0743,NEW MEXICO
SIERRA,0.3375,NEW MEXICO
BERNALILLO,0.171,NEW MEXICO
BERNALILLO,0.0481,NEW MEXICO
BERNALILLO,0.1253,NEW MEXICO
BERNALILLO,0.1354,NEW MEXICO
BERNALILLO,0.3653,NEW MEXICO
BERNALILLO,0.2097,NEW MEXICO
BERNALILLO,0.1799,NEW MEXICO
SANDOVAL,0.3976,NEW MEXICO
BERNALILLO,0.0852,NEW MEXICO
SANTA FE,0.0642,NEW MEXICO
SANTA FE,0.1099,NEW MEXICO
SAN JUAN,0.3667,NEW MEXICO
BERNALILLO,0.1405,NEW MEXICO
SANDOVAL,0.2103,NEW MEXICO
BERNALILLO,0.3389,NEW MEXICO
SANTA FE,0.2449,NEW MEXICO
DOñA ANA,0.2474,NEW MEXICO
BERNALILLO,0.3529,NEW MEXICO
CURRY,0.1461,NEW MEXICO
BERNALILLO,0.2799,NEW MEXICO
SANTA FE,0.2635,NEW MEXICO
OTERO,0.4081,NEW MEXICO
BERNALILLO,0.4442,NEW MEXICO
BERNALILLO,0.1537,NEW MEXICO
SAN JUAN,0.1076,NEW MEXICO
SANTA FE,0.2116,NEW MEXICO
BERNALILLO,0.2736,NEW MEXICO
BERNALILLO,0.5024,NEW MEXICO
OTERO,0.5232,NEW MEXICO
BERNALILLO,0.2675,NEW MEXICO
BERNALILLO,0.41,NEW MEXICO
DOñA ANA,0.3833,NEW MEXICO
SANTA FE,0.288,NEW MEXICO
LINCOLN,0.3478,NEW MEXICO
SANTA FE,0.2615,NEW MEXICO
BERNALILLO,0.2045,NEW MEXICO
BERNALILLO,0.3615,NEW MEXICO
CURRY,0.1739,NEW MEXICO
SANDOVAL,0.3205,NEW MEXICO
QUAY,0.4632,NEW MEXICO
SANTA FE,0.3709,NEW MEXICO
GRANT,0.321,NEW MEXICO
SANDOVAL,0.3584,NEW MEXICO
BERNALILLO,0.2047,NEW MEXICO
BERNALILLO,0.6035,NEW MEXICO
SANDOVAL,0.253,NEW MEXICO
SANTA FE,0.4353,NEW MEXICO
SANTA FE,0.3606,NEW MEXICO
SANTA FE,0.21,NEW MEXICO
SANDOVAL,0.4426,NEW MEXICO
SANTA FE,0.2282,NEW MEXICO
SANDOVAL,0.4601,NEW MEXICO
BERNALILLO,0.1642,NEW MEXICO
BERNALILLO,0.3533,NEW MEXICO
BERNALILLO,0.3054,NEW MEXICO
BERNALILLO,0.3404,NEW MEXICO
BERNALILLO,0.31,NEW MEXICO
CURRY,0.5502,NEW MEXICO
SANTA FE,0.3734,NEW MEXICO
BERNALILLO,0.3723,NEW MEXICO
LEA,0.193,NEW MEXICO
BERNALILLO,0.2702,NEW MEXICO
SANDOVAL,0.6936,NEW MEXICO
LEA,0.4361,NEW MEXICO
EDDY,0.1307,NEW MEXICO
BERNALILLO,0.3317,NEW MEXICO
BERNALILLO,0.2764,NEW MEXICO
BERNALILLO,0.4968,NEW MEXICO
SAN JUAN,0.4026,NEW MEXICO
BERNALILLO,0.4083,NEW MEXICO
SANDOVAL,0.5598,NEW MEXICO
OTERO,0.2961,NEW MEXICO
GRANT,0.2478,NEW MEXICO
LEA,0.3223,NEW MEXICO
SANDOVAL,0.6418,NEW MEXICO
VALENCIA,0.4547,NEW MEXICO
SANTA FE,0.4313,NEW MEXICO
BERNALILLO,0.1677,NEW MEXICO
BERNALILLO,0.3982,NEW MEXICO
BERNALILLO,0.2163,NEW MEXICO
CURRY,0.4923,NEW MEXICO
BERNALILLO,0.5146,NEW MEXICO
EDDY,0.5302,NEW MEXICO
SAN JUAN,0.5116,NEW MEXICO
BERNALILLO,0.4019,NEW MEXICO
BERNALILLO,0.3542,NEW MEXICO
CATRON,0.4724,NEW MEXICO
SANTA FE,0.3999,NEW MEXICO
BERNALILLO,0.6494,NEW MEXICO
SANDOVAL,0.4354,NEW MEXICO
VALENCIA,0.4565,NEW MEXICO
OTERO,0.2986,NEW MEXICO
BERNALILLO,0.4488,NEW MEXICO
OTERO,0.3905,NEW MEXICO
DOñA ANA,0.4446,NEW MEXICO
BERNALILLO,0.6533,NEW MEXICO
CHAVES,0.3392,NEW MEXICO
CHAVES,0.3496,NEW MEXICO
BERNALILLO,0.3921,NEW MEXICO
SANTA FE,0.394,NEW MEXICO
LOS ALAMOS,0.2567,NEW MEXICO
TORRANCE,0.5789,NEW MEXICO
SAN JUAN,0.5079,NEW MEXICO
BERNALILLO,0.5223,NEW MEXICO
BERNALILLO,0.4849,NEW MEXICO
BERNALILLO,0.4316,NEW MEXICO
SAN JUAN,0.6255,NEW MEXICO
SANTA FE,0.5539,NEW MEXICO
BERNALILLO,0.3685,NEW MEXICO
SANDOVAL,0.5323,NEW MEXICO
BERNALILLO,0.5468,NEW MEXICO
SANTA FE,0.2293,NEW MEXICO
SANTA FE,0.4368,NEW MEXICO
BERNALILLO,0.4148,NEW MEXICO
BERNALILLO,0.4407,NEW MEXICO
SANTA FE,0.5355,NEW MEXICO
DOñA ANA,0.4376,NEW MEXICO
HARDING,0.5893,NEW MEXICO
LINCOLN,0.3837,NEW MEXICO
BERNALILLO,0.5818,NEW MEXICO
BERNALILLO,0.3938,NEW MEXICO
BERNALILLO,0.4408,NEW MEXICO
SAN JUAN,0.5194,NEW MEXICO
BERNALILLO,0.3716,NEW MEXICO
LEA,0.4919,NEW MEXICO
BERNALILLO,0.5,NEW MEXICO
BERNALILLO,0.4695,NEW MEXICO
BERNALILLO,0.1972,NEW MEXICO
ROOSEVELT,0.6024,NEW MEXICO
BERNALILLO,0.3872,NEW MEXICO
BERNALILLO,0.5835,NEW MEXICO
CURRY,0.6063,NEW MEXICO
EDDY,0.5261,NEW MEXICO
SANTA FE,0.4301,NEW MEXICO
TORRANCE,0.6746,NEW MEXICO
BERNALILLO,0.71,NEW MEXICO
LEA,0.3771,NEW MEXICO
BERNALILLO,0.6938,NEW MEXICO
TORRANCE,0.6909,NEW MEXICO
SANTA FE,0.5478,NEW MEXICO
BERNALILLO,0.2799,NEW MEXICO
SOCORRO,0.6566,NEW MEXICO
OTERO,0.5428,NEW MEXICO
VALENCIA,0.5283,NEW MEXICO
SAN JUAN,0.6957,NEW MEXICO
VALENCIA,0.6924,NEW MEXICO
BERNALILLO,0.4703,NEW MEXICO
VALENCIA,0.7379,NEW MEXICO
BERNALILLO,0.3693,NEW MEXICO
SANTA FE,0.2265,NEW MEXICO
BERNALILLO,0.6896,NEW MEXICO
BERNALILLO,0.5422,NEW MEXICO
OTERO,0.4875,NEW MEXICO
DOñA ANA,0.532,NEW MEXICO
SAN JUAN,0.478,NEW MEXICO
BERNALILLO,0.5496,NEW MEXICO
LEA,0.5905,NEW MEXICO
BERNALILLO,0.5495,NEW MEXICO
EDDY,0.5049,NEW MEXICO
DOñA ANA,0.5025,NEW MEXICO
BERNALILLO,0.5035,NEW MEXICO
SANDOVAL,0.7886,NEW MEXICO
BERNALILLO,0.678,NEW MEXICO
SAN JUAN,0.4348,NEW MEXICO
DOñA ANA,0.8039,NEW MEXICO
GRANT,0.6154,NEW MEXICO
SANTA FE,0.3358,NEW MEXICO
EDDY,0.2998,NEW MEXICO
DOñA ANA,0.6375,NEW MEXICO
BERNALILLO,0.4635,NEW MEXICO
BERNALILLO,0.676,NEW MEXICO
OTERO,0.6995,NEW MEXICO
TAOS,0.6496,NEW MEXICO
DOñA ANA,0.5084,NEW MEXICO
SAN JUAN,0.6838,NEW MEXICO
DOñA ANA,0.6888,NEW MEXICO
EDDY,0.4806,NEW MEXICO
LINCOLN,0.672,NEW MEXICO
MCKINLEY,0.492,NEW MEXICO
SANTA FE,0.4293,NEW MEXICO
DOñA ANA,0.784,NEW MEXICO
BERNALILLO,0.711,NEW MEXICO
LEA,0.7841,NEW MEXICO
SANTA FE,0.5907,NEW MEXICO
DOñA ANA,0.6817,NEW MEXICO
BERNALILLO,0.6207,NEW MEXICO
OTERO,0.6328,NEW MEXICO
ROOSEVELT,0.7705,NEW MEXICO
BERNALILLO,0.5374,NEW MEXICO
LEA,0.7179,NEW MEXICO
BERNALILLO,0.3976,NEW MEXICO
BERNALILLO,0.8025,NEW MEXICO
BERNALILLO,0.6213,NEW MEXICO
BERNALILLO,0.6851,NEW MEXICO
SANTA FE,0.6208,NEW MEXICO
SANTA FE,0.6445,NEW MEXICO
LINCOLN,0.6764,NEW MEXICO
EDDY,0.6123,NEW MEXICO
BERNALILLO,0.8179,NEW MEXICO
BERNALILLO,0.7755,NEW MEXICO
BERNALILLO,0.5643,NEW MEXICO
BERNALILLO,0.6764,NEW MEXICO
DOñA ANA,0.6211,NEW MEXICO
BERNALILLO,0.2751,NEW MEXICO
SANDOVAL,0.5336,NEW MEXICO
CHAVES,0.7256,NEW MEXICO
HIDALGO,0.7122,NEW MEXICO
CURRY,0.7164,NEW MEXICO
GRANT,0.5965,NEW MEXICO
EDDY,0.7026,NEW MEXICO
BERNALILLO,0.698,NEW MEXICO
CHAVES,0.3189,NEW MEXICO
SANTA FE,0.4527,NEW MEXICO
SANTA FE,0.6227,NEW MEXICO
VALENCIA,0.5313,NEW MEXICO
BERNALILLO,0.7739,NEW MEXICO
BERNALILLO,0.6778,NEW MEXICO
LINCOLN,0.5696,NEW MEXICO
TAOS,0.6039,NEW MEXICO
UNION,0.5424,NEW MEXICO
BERNALILLO,0.8622,NEW MEXICO
DOñA ANA,0.6847,NEW MEXICO
VALENCIA,0.7496,NEW MEXICO
VALENCIA,0.6135,NEW MEXICO
SIERRA,0.827,NEW MEXICO
OTERO,0.5781,NEW MEXICO
SANDOVAL,0.7823,NEW MEXICO
CHAVES,0.7163,NEW MEXICO
SOCORRO,0.6991,NEW MEXICO
DOñA ANA,0.8626,NEW MEXICO
VALENCIA,0.8394,NEW MEXICO
DOñA ANA,0.8034,NEW MEXICO
SANTA FE,0.637,NEW MEXICO
SANTA FE,0.6088,NEW MEXICO
DOñA ANA,0.6938,NEW MEXICO
VALENCIA,0.6838,NEW MEXICO
SAN JUAN,0.4197,NEW MEXICO
BERNALILLO,0.8269,NEW MEXICO
DOñA ANA,0.7791,NEW MEXICO
BERNALILLO,0.729,NEW MEXICO
SANTA FE,0.5792,NEW MEXICO
LEA,0.7376,NEW MEXICO
BERNALILLO,0.8562,NEW MEXICO
BERNALILLO,0.7457,NEW MEXICO
SANDOVAL,0.7568,NEW MEXICO
CHAVES,0.6847,NEW MEXICO
DE BACA,0.6366,NEW MEXICO
SANTA FE,0.4781,NEW MEXICO
TAOS,0.7084,NEW MEXICO
SAN JUAN,0.5035,NEW MEXICO
BERNALILLO,0.8938,NEW MEXICO
SAN JUAN,0.6906,NEW MEXICO
SAN JUAN,0.7438,NEW MEXICO
SAN JUAN,0.7713,NEW MEXICO
MCKINLEY,0.7107,NEW MEXICO
TAOS,0.7511,NEW MEXICO
BERNALILLO,0.7789,NEW MEXICO
EDDY,0.7908,NEW MEXICO
CURRY,0.7974,NEW MEXICO
SANTA FE,0.6175,NEW MEXICO
LEA,0.782,NEW MEXICO
LEA,0.697,NEW MEXICO
SAN MIGUEL,0.6474,NEW MEXICO
CIBOLA,0.8571,NEW MEXICO
BERNALILLO,0.6515,NEW MEXICO
DOñA ANA,0.7482,NEW MEXICO
CIBOLA,0.7326,NEW MEXICO
OTERO,0.7605,NEW MEXICO
DOñA ANA,0.892,NEW MEXICO
SAN JUAN,0.8495,NEW MEXICO
SAN JUAN,0.7584,NEW MEXICO
SANDOVAL,0.694,NEW MEXICO
OTERO,0.829,NEW MEXICO
SAN MIGUEL,0.7893,NEW MEXICO
COLFAX,0.7147,NEW MEXICO
CURRY,0.6646,NEW MEXICO
MCKINLEY,0.5394,NEW MEXICO
EDDY,0.6884,NEW MEXICO
BERNALILLO,0.6174,NEW MEXICO
OTERO,0.7405,NEW MEXICO
VALENCIA,0.8466,NEW MEXICO
MORA,0.7266,NEW MEXICO
SANDOVAL,0.9298,NEW MEXICO
BERNALILLO,0.8696,NEW MEXICO
SANDOVAL,0.6847,NEW MEXICO
BERNALILLO,0.6803,NEW MEXICO
ROOSEVELT,0.8517,NEW MEXICO
VALENCIA,0.6011,NEW MEXICO
CHAVES,0.83,NEW MEXICO
SAN JUAN,0.8664,NEW MEXICO
QUAY,0.9265,NEW MEXICO
BERNALILLO,0.8321,NEW MEXICO
BERNALILLO,0.7958,NEW MEXICO
BERNALILLO,0.9466,NEW MEXICO
SAN JUAN,0.846,NEW MEXICO
SANDOVAL,0.8704,NEW MEXICO
VALENCIA,0.845,NEW MEXICO
SAN JUAN,0.8793,NEW MEXICO
SOCORRO,0.7762,NEW MEXICO
VALENCIA,0.8325,NEW MEXICO
DOñA ANA,0.8858,NEW MEXICO
BERNALILLO,0.8291,NEW MEXICO
CHAVES,0.845,NEW MEXICO
DOñA ANA,0.9334,NEW MEXICO
TAOS,0.879,NEW MEXICO
SANTA FE,0.8208,NEW MEXICO
SANDOVAL,0.854,NEW MEXICO
SANTA FE,0.8259,NEW MEXICO
ROOSEVELT,0.7323,NEW MEXICO
DOñA ANA,0.8748,NEW MEXICO
BERNALILLO,0.8866,NEW MEXICO
SAN MIGUEL,0.7229,NEW MEXICO
SAN JUAN,0.8211,NEW MEXICO
COLFAX,0.7904,NEW MEXICO
DOñA ANA,0.6689,NEW MEXICO
GRANT,0.6284,NEW MEXICO
LEA,0.8981,NEW MEXICO
BERNALILLO,0.818,NEW MEXICO
BERNALILLO,0.7684,NEW MEXICO
BERNALILLO,0.737,NEW MEXICO
SAN JUAN,0.8882,NEW MEXICO
COLFAX,0.777,NEW MEXICO
LEA,0.8885,NEW MEXICO
TORRANCE,0.8394,NEW MEXICO
BERNALILLO,0.7776,NEW MEXICO
DOñA ANA,0.9372,NEW MEXICO
BERNALILLO,0.7007,NEW MEXICO
BERNALILLO,0.6897,NEW MEXICO
CIBOLA,0.8573,NEW MEXICO
BERNALILLO,0.6995,NEW MEXICO
BERNALILLO,0.893,NEW MEXICO
VALENCIA,0.773,NEW MEXICO
SANDOVAL,0.8253,NEW MEXICO
SANTA FE,0.7082,NEW MEXICO
DOñA ANA,0.9226,NEW MEXICO
CHAVES,0.7995,NEW MEXICO
BERNALILLO,0.7498,NEW MEXICO
CHAVES,0.8297,NEW MEXICO
SAN JUAN,0.7293,NEW MEXICO
GRANT,0.8656,NEW MEXICO
EDDY,0.7856,NEW MEXICO
BERNALILLO,0.8183,NEW MEXICO
CURRY,0.888,NEW MEXICO
CHAVES,0.728,NEW MEXICO
VALENCIA,0.9705,NEW MEXICO
SANDOVAL,0.8451,NEW MEXICO
DOñA ANA,0.8671,NEW MEXICO
SAN JUAN,0.9481,NEW MEXICO
DOñA ANA,0.9609,NEW MEXICO
OTERO,0.7357,NEW MEXICO
LUNA,0.8863,NEW MEXICO
SANDOVAL,0.9557,NEW MEXICO
LEA,0.6708,NEW MEXICO
CIBOLA,0.7062,NEW MEXICO
QUAY,0.7909,NEW MEXICO
DOñA ANA,0.9005,NEW MEXICO
BERNALILLO,0.937,NEW MEXICO
SIERRA,0.7581,NEW MEXICO
BERNALILLO,0.8974,NEW MEXICO
LUNA,0.9518,NEW MEXICO
BERNALILLO,0.8144,NEW MEXICO
MCKINLEY,0.7026,NEW MEXICO
TAOS,0.7123,NEW MEXICO
DOñA ANA,0.8848,NEW MEXICO
SOCORRO,0.9143,NEW MEXICO
SAN JUAN,0.8587,NEW MEXICO
SANTA FE,0.6811,NEW MEXICO
BERNALILLO,0.9129,NEW MEXICO
MCKINLEY,0.9863,NEW MEXICO
CURRY,0.9267,NEW MEXICO
GUADALUPE,0.769,NEW MEXICO
LEA,0.7757,NEW MEXICO
CHAVES,0.8838,NEW MEXICO
SANTA FE,0.7766,NEW MEXICO
DOñA ANA,0.9248,NEW MEXICO
DOñA ANA,0.8723,NEW MEXICO
BERNALILLO,0.7821,NEW MEXICO
DOñA ANA,0.8481,NEW MEXICO
SAN JUAN,0.8548,NEW MEXICO
SAN JUAN,0.9624,NEW MEXICO
DOñA ANA,0.9143,NEW MEXICO
EDDY,0.8402,NEW MEXICO
SOCORRO,0.6244,NEW MEXICO
SAN JUAN,0.9607,NEW MEXICO
DOñA ANA,0.9675,NEW MEXICO
SANTA FE,0.6884,NEW MEXICO
BERNALILLO,0.8036,NEW MEXICO
CHAVES,0.7925,NEW MEXICO
BERNALILLO,0.9648,NEW MEXICO
SAN JUAN,0.9132,NEW MEXICO
DOñA ANA,0.9904,NEW MEXICO
SAN MIGUEL,0.8142,NEW MEXICO
VALENCIA,0.9876,NEW MEXICO
CHAVES,0.9519,NEW MEXICO
LUNA,0.9013,NEW MEXICO
CHAVES,0.9315,NEW MEXICO
SOCORRO,0.9987,NEW MEXICO
BERNALILLO,0.9214,NEW MEXICO
BERNALILLO,0.9913,NEW MEXICO
MCKINLEY,0.9942,NEW MEXICO
DOñA ANA,0.9096,NEW MEXICO
CURRY,0.842,NEW MEXICO
MCKINLEY,0.9393,NEW MEXICO
BERNALILLO,0.9509,NEW MEXICO
MCKINLEY,0.9556,NEW MEXICO
MCKINLEY,0.9713,NEW MEXICO
BERNALILLO,0.8762,NEW MEXICO
MCKINLEY,0.9515,NEW MEXICO
SAN JUAN,0.9748,NEW MEXICO
OTERO,0.9711,NEW MEXICO
BERNALILLO,0.8442,NEW MEXICO
DOñA ANA,0.9392,NEW MEXICO
SAN JUAN,0.986,NEW MEXICO
SIERRA,0.8781,NEW MEXICO
VALENCIA,0.8967,NEW MEXICO
BERNALILLO,0.7823,NEW MEXICO
SAN JUAN,0.7977,NEW MEXICO
MCKINLEY,0.9875,NEW MEXICO
DOñA ANA,0.8761,NEW MEXICO
MCKINLEY,0.9966,NEW MEXICO
MCKINLEY,0.9759,NEW MEXICO
CIBOLA,0.8846,NEW MEXICO
MCKINLEY,0.986,NEW MEXICO
SAN MIGUEL,0.87,NEW MEXICO
BERNALILLO,0.9442,NEW MEXICO
BERNALILLO,0.9203,NEW MEXICO
SAN MIGUEL,0.7746,NEW MEXICO
SAN MIGUEL,0.9329,NEW MEXICO
LEA,0.9514,NEW MEXICO
CHAVES,0.9417,NEW MEXICO
CIBOLA,0.9862,NEW MEXICO
MCKINLEY,0.9975,NEW MEXICO
BERNALILLO,0.9499,NEW MEXICO
BERNALILLO,0.8594,NEW MEXICO
LEA,0.8819,NEW MEXICO
MCKINLEY,0.9817,NEW MEXICO
LEA,0.961,NEW MEXICO
DOñA ANA,0.9943,NEW MEXICO
GRANT,0.9396,NEW MEXICO
GRANT,0.8962,NEW MEXICO
BERNALILLO,0.9179,NEW MEXICO
OTERO,0.9951,NEW MEXICO
HIDALGO,0.9424,NEW MEXICO
SANDOVAL,1,NEW MEXICO
BERNALILLO,0.8817,NEW MEXICO
DOñA ANA,0.9944,NEW MEXICO
ROOSEVELT,0.9807,NEW MEXICO
LUNA,0.9298,NEW MEXICO
CURRY,0.9816,NEW MEXICO
LUNA,0.9701,NEW MEXICO
LUNA,0.9923,NEW MEXICO
BERNALILLO,0.9906,NEW MEXICO
BERNALILLO,0.9586,NEW MEXICO
CIBOLA,0.9678,NEW MEXICO
MCKINLEY,0.9964,NEW MEXICO
COUNTY,RPL_THEME3,ST_ABBR
ALBANY,0.0285,NEW YORK
SUFFOLK,0.0261,NEW YORK
KINGS,0.0002,NEW YORK
NEW YORK,0,NEW YORK
ONONDAGA,0.0722,NEW YORK
MONROE,0.0159,NEW YORK
MONROE,0.0252,NEW YORK
SUFFOLK,0.0537,NEW YORK
MONROE,0.0249,NEW YORK
ONONDAGA,0.1159,NEW YORK
ERIE,0.072,NEW YORK
NASSAU,0.0402,NEW YORK
QUEENS,0.0201,NEW YORK
SARATOGA,0.011,NEW YORK
NASSAU,0.0041,NEW YORK
SUFFOLK,0.0586,NEW YORK
MONROE,0.1118,NEW YORK
ERIE,0.0501,NEW YORK
NASSAU,0.0996,NEW YORK
SUFFOLK,0.053,NEW YORK
SUFFOLK,0.0113,NEW YORK
SUFFOLK,0.0873,NEW YORK
NASSAU,0.0484,NEW YORK
NASSAU,0.0204,NEW YORK
NEW YORK,0.0043,NEW YORK
NASSAU,0.0698,NEW YORK
MONROE,0.0016,NEW YORK
NASSAU,0.0526,NEW YORK
NASSAU,0.0132,NEW YORK
SUFFOLK,0.0516,NEW YORK
NASSAU,0.0423,NEW YORK
MONROE,0.0647,NEW YORK
NASSAU,0.001,NEW YORK
SCHENECTADY,0.152,NEW YORK
SUFFOLK,0.0346,NEW YORK
SUFFOLK,0.0281,NEW YORK
WESTCHESTER,0.0172,NEW YORK
SUFFOLK,0.0962,NEW YORK
SUFFOLK,0.0288,NEW YORK
NASSAU,0.1105,NEW YORK
SUFFOLK,0.0945,NEW YORK
RENSSELAER,0.0868,NEW YORK
SUFFOLK,0.0199,NEW YORK
NASSAU,0.0323,NEW YORK
NASSAU,0.0758,NEW YORK
NASSAU,0.0331,NEW YORK
SUFFOLK,0.0618,NEW YORK
MADISON,0.038,NEW YORK
ONEIDA,0.0393,NEW YORK
NASSAU,0.0185,NEW YORK
NIAGARA,0.0637,NEW YORK
MONROE,0.0118,NEW YORK
NASSAU,0.0067,NEW YORK
ONONDAGA,0.0997,NEW YORK
NASSAU,0.0035,NEW YORK
SUFFOLK,0.0589,NEW YORK
SUFFOLK,0.0366,NEW YORK
ONONDAGA,0.2503,NEW YORK
MONROE,0.0259,NEW YORK
SUFFOLK,0.1329,NEW YORK
ERIE,0.0428,NEW YORK
TIOGA,0.0273,NEW YORK
ALBANY,0.0577,NEW YORK
SUFFOLK,0.0189,NEW YORK
ERIE,0.018,NEW YORK
MONROE,0.0548,NEW YORK
SUFFOLK,0.0387,NEW YORK
SUFFOLK,0.0342,NEW YORK
WESTCHESTER,0.0737,NEW YORK
NASSAU,0.0074,NEW YORK
SUFFOLK,0.0043,NEW YORK
NASSAU,0.022,NEW YORK
SUFFOLK,0.0164,NEW YORK
SUFFOLK,0.041,NEW YORK
SUFFOLK,0.1138,NEW YORK
NASSAU,0.0147,NEW YORK
ONONDAGA,0.1849,NEW YORK
ERIE,0.1263,NEW YORK
SARATOGA,0.1113,NEW YORK
SUFFOLK,0.0411,NEW YORK
NASSAU,0.0781,NEW YORK
NASSAU,0.0544,NEW YORK
NASSAU,0.2078,NEW YORK
MONROE,0.0552,NEW YORK
NASSAU,0.0789,NEW YORK
QUEENS,0.0001,NEW YORK
SUFFOLK,0.2469,NEW YORK
NASSAU,0.0419,NEW YORK
WESTCHESTER,0.06,NEW YORK
SUFFOLK,0.019,NEW YORK
WESTCHESTER,0.0884,NEW YORK
NASSAU,0.03,NEW YORK
ERIE,0.0332,NEW YORK
SUFFOLK,0.025,NEW YORK
SUFFOLK,0.1012,NEW YORK
ERIE,0.2025,NEW YORK
SUFFOLK,0.1087,NEW YORK
ERIE,0.2118,NEW YORK
NASSAU,0.0632,NEW YORK
ONONDAGA,0.2088,NEW YORK
NASSAU,0.1023,NEW YORK
WESTCHESTER,0.0179,NEW YORK
MONROE,0.0334,NEW YORK
SUFFOLK,0.0266,NEW YORK
WESTCHESTER,0.1203,NEW YORK
WYOMING,0.2451,NEW YORK
ALBANY,0.1667,NEW YORK
SUFFOLK,0.0651,NEW YORK
MONROE,0.2489,NEW YORK
ONEIDA,0.2653,NEW YORK
WARREN,0.0244,NEW YORK
NASSAU,0.0354,NEW YORK
SARATOGA,0.0282,NEW YORK
MONROE,0.0332,NEW YORK
ONEIDA,0.0729,NEW YORK
SARATOGA,0.0532,NEW YORK
NASSAU,0.1127,NEW YORK
ERIE,0.1085,NEW YORK
NASSAU,0.0853,NEW YORK
WESTCHESTER,0.0832,NEW YORK
SUFFOLK,0.1362,NEW YORK
SUFFOLK,0.1182,NEW YORK
SUFFOLK,0.0606,NEW YORK
MONROE,0.0925,NEW YORK
WAYNE,0.1289,NEW YORK
NASSAU,0.0734,NEW YORK
NASSAU,0.089,NEW YORK
ONONDAGA,0.1054,NEW YORK
WESTCHESTER,0.0206,NEW YORK
NASSAU,0.0533,NEW YORK
WESTCHESTER,0.0003,NEW YORK
NASSAU,0.1073,NEW YORK
ERIE,0.1127,NEW YORK
MONROE,0.0494,NEW YORK
ALBANY,0.113,NEW YORK
WESTCHESTER,0.0515,NEW YORK
SUFFOLK,0.049,NEW YORK
NASSAU,0.0416,NEW YORK
NIAGARA,0.211,NEW YORK
NASSAU,0.0157,NEW YORK
WESTCHESTER,0.0105,NEW YORK
NASSAU,0.0904,NEW YORK
ERIE,0.1747,NEW YORK
NASSAU,0.0473,NEW YORK
SUFFOLK,0.0184,NEW YORK
ERIE,0.1383,NEW YORK
MONROE,0.1407,NEW YORK
NASSAU,0.1368,NEW YORK
KINGS,0.0278,NEW YORK
NIAGARA,0.2227,NEW YORK
SUFFOLK,0.0563,NEW YORK
SUFFOLK,0.0741,NEW YORK
ERIE,0.0571,NEW YORK
ONEIDA,0.1431,NEW YORK
WESTCHESTER,0.0113,NEW YORK
SUFFOLK,0.2827,NEW YORK
SUFFOLK,0.0393,NEW YORK
ALBANY,0.0133,NEW YORK
SUFFOLK,0.1605,NEW YORK
RICHMOND,0.1489,NEW YORK
SUFFOLK,0.0649,NEW YORK
ONONDAGA,0.185,NEW YORK
SUFFOLK,0.1864,NEW YORK
NASSAU,0.0966,NEW YORK
BROOME,0.1637,NEW YORK
NASSAU,0.1382,NEW YORK
SUFFOLK,0.1279,NEW YORK
NASSAU,0.1141,NEW YORK
MONROE,0.0898,NEW YORK
ONONDAGA,0.0456,NEW YORK
NASSAU,0.1106,NEW YORK
ALBANY,0.2159,NEW YORK
WESTCHESTER,0.0195,NEW YORK
NIAGARA,0.1171,NEW YORK
NEW YORK,0.0286,NEW YORK
WESTCHESTER,0.0099,NEW YORK
NASSAU,0.4572,NEW YORK
ERIE,0.0419,NEW YORK
ONONDAGA,0.2615,NEW YORK
SUFFOLK,0.0104,NEW YORK
NIAGARA,0.232,NEW YORK
NASSAU,0.0046,NEW YORK
NASSAU,0.1925,NEW YORK
SUFFOLK,0.1214,NEW YORK
ALBANY,0.0042,NEW YORK
SUFFOLK,0.1111,NEW YORK
ERIE,0.0148,NEW YORK
SUFFOLK,0.0682,NEW YORK
NASSAU,0.1081,NEW YORK
ONONDAGA,0.0321,NEW YORK
WESTCHESTER,0.0337,NEW YORK
WESTCHESTER,0.0252,NEW YORK
ERIE,0.132,NEW YORK
SUFFOLK,0.2286,NEW YORK
SUFFOLK,0.1739,NEW YORK
MONROE,0.049,NEW YORK
NASSAU,0.0538,NEW YORK
NASSAU,0.1388,NEW YORK
SARATOGA,0.0139,NEW YORK
SUFFOLK,0.0751,NEW YORK
ORANGE,0.0504,NEW YORK
SUFFOLK,0.0219,NEW YORK
ALBANY,0.0869,NEW YORK
ONONDAGA,0.1703,NEW YORK
SUFFOLK,0.145,NEW YORK
ONEIDA,0.1492,NEW YORK
